"deg2","deg3"
0.992581829666834,0.783914633489845
0.992162667026636,0.741325615999877
0.997332828481462,0.763989300674911
0.996966960463911,0.729659910356432
0.982043044213638,0.743034731895532
0.993031136863437,0.67942020075055
0.997141778287286,0.680259317358805
0.995489678770003,0.751939178916293
0.993596797823494,0.723136302178486
0.985386462941202,0.728570560604731
0.985556456901529,0.692548120848143
0.995727155207952,0.716302095561723
0.999513346864071,0.750143472219039
0.997066724088242,0.758073288212425
0.991207179737976,0.640297037476255
0.998903386546598,0.752479619047121
0.997544943751275,0.771633770483463
0.992501197197362,0.808862507732289
0.995198906883883,0.760749714836746
0.995997306645336,0.754261431627157
0.999748608252115,0.684831994480197
0.996591383476061,0.730517548163778
0.997399740335426,0.770952121741607
0.997046444202318,0.767708450526927
0.995821516727895,0.713749188472444
0.998918054590791,0.744740100753514
0.99712872127992,0.758290043447294
0.999165638234866,0.747889297786158
0.992505760342306,0.73587082740347
0.993965226502549,0.744316339612157
