"deg3","deg4"
-0.00418210663713863,0.212175610542682
-0.00411453121028425,0.268775097365875
-0.00367635348440369,0.213976838905741
0.00684797347850345,0.298539287995885
0.0184073412905125,0.301754113699602
-0.0012437608432627,0.404417482852678
0.0109093853546099,0.346312748415429
-0.00331431537530656,0.270088151742231
-0.020050012441716,0.32220882401593
0.000511358356871042,0.314342426020762
-0.0092527373318154,0.301630044967018
0.00172421443670957,0.320140267303274
0.00171900603431558,0.264002633073309
-0.0112263585261547,0.236978344229036
0.000902933060305646,0.354470826261436
0.00910545286078057,0.231283715688394
0.00283570661468936,0.2501651804529
-0.00456913360486598,0.230548414102583
-0.015033419925406,0.26777012444301
0.0112588094594047,0.24510172352849
0.00529757983889027,0.335442642217515
-0.00814219874684499,0.300592667856761
-0.00498277787681612,0.259205461876049
0.00510341011356288,0.242635879432574
-0.00243075208714478,0.300773908358868
-0.0083518730309803,0.259791505796874
-0.00227997115735638,0.258398134679062
0.00292918115563089,0.267325396196641
0.00196592203877995,0.277407857612235
0.00605788312926778,0.274848792275794
