"deg3","deg4"
0.995262443689422,0.499081890768543
0.990891343242304,0.508857757193156
0.997252625876706,0.458676907019288
0.99739607037398,0.450425038815363
0.996548731365268,0.52737634953234
0.995834242051852,0.469482023075108
0.993751448064929,0.517802550265059
0.999081681677198,0.515775872060579
0.999360252725533,0.511585159229422
0.993953821613224,0.517953795210373
0.995971741974727,0.508919425167462
0.988774625719889,0.512695726896743
0.994086419587329,0.50861220913106
0.994204232088906,0.488348184833191
0.999048970584931,0.517541568619248
0.991344853596597,0.477778818254753
0.982361503337446,0.524084200227333
0.994528883214172,0.501827473863845
0.990981371054899,0.503434232452422
0.989794331189228,0.504656114728993
0.995991966680506,0.497790402344035
0.996736432349025,0.527353149840059
0.992444652250997,0.482080221749431
0.998278223820118,0.512756421832851
0.993676192234712,0.498836197368559
0.983713320317567,0.488737708721385
0.992935502269992,0.506785554715441
0.995672681027986,0.493631829327363
0.9987374913654,0.524031259372217
0.996710880310041,0.499625995503275
