"deg2","deg3"
1,0.00344903356635242
1,0.00172308063363779
1,0.00290700533975526
1,0.00366890320731203
1,0.00229771245946232
1,0.00113143409521892
1,0.0049456500445401
1,0.00393289984022642
1,0.0036269697669753
1,0.00218005971221297
1,0.00509040811691196
1,0.00532638905642851
1,0.00218558605250151
1,0.00335558129711832
1,0.00591309558759496
1,0.00251159387034533
1,0.0046891767881936
1,0.00170038739298308
1,0.0034245160477605
1,0.00444293101820621
1,0.00153297803357066
1,0.00206158654472288
1,0.00458587248942355
1,0.00399303054635032
1,0.00232859708388927
1,0.00227369311552174
1,0.00756250341512977
1,0.00313951266709941
1,0.00278961990282044
1,0.00251044804207266
