"deg3","deg4"
1,2.96134458212141e-93
1,2.75407577364139e-95
1,2.82484416399114e-93
1,2.13045293813175e-96
1,9.79527280859013e-95
1,1.50622506061418e-94
1,4.39795720265875e-95
1,1.93388315015651e-93
1,6.8240075171097e-95
1,8.50354643386775e-93
1,3.58586092625846e-94
1,1.42803005057898e-92
1,2.48712875576889e-92
1,7.92133262945829e-95
1,2.41847287163114e-95
1,4.01718340586673e-92
1,4.75012564719873e-92
1,2.37785916245562e-93
1,8.46858083549845e-94
1,3.03715612133625e-93
1,2.61452328422904e-92
1,5.66752616225696e-95
1,1.58782097190177e-95
1,1.41749369967557e-94
1,1.05252735063543e-94
1,3.20925709271988e-95
1,5.09880867730932e-93
1,2.60616419534718e-94
1,4.48257246585932e-93
1,2.45171846549531e-94
