"deg1","deg2"
0.0314481376848605,1.11494676493675
-0.0129266118361613,1.53354049349238
-0.00509068879798153,0.989676956351293
-0.00685318862710853,1.12878862573598
0.004711442733804,1.45952991071661
0.000295590775440478,1.38928870178782
-0.0185433489227753,1.53161998476242
0.0118091312311495,1.18112179356808
-0.000615051628587767,1.25564050839697
-0.0119440760497574,1.25984338579827
-0.00336695981890604,1.27513735441474
-0.026705454902503,1.37291322154446
-0.00631214487031138,1.1375516620581
0.00106625705846622,1.34540112830813
-0.00594515593515039,1.6699960818903
-0.00835863425196239,0.85043715062088
0.00375873289146122,0.961881036145999
0.0272288407021693,0.842795717919655
0.0099611562732156,1.05630379174366
0.0199820594946674,1.25755294566484
-0.00807796538008556,1.20243639865334
0.00511430062303394,1.15914873358915
0.00674819949688647,1.09964049676422
0.0079378236384482,1.10207122135019
-0.00603881957925752,1.25434981670729
-0.0275079020643524,1.33701740723983
0.0309630693264311,1.21372006305426
0.0121744879366874,1.27853256557872
0.00828159811444557,1.49430039399257
-0.00940402421819408,1.219218635896
