"deg1","deg2"
0.000128731891564462,597.367622700253
0.00143067008786169,610.456145161813
5.33206826176198e-05,598.339663292033
0.000267454085749837,601.874684213066
4.15225566897032e-05,604.508405634677
0.00106396287677389,591.799271077894
0.000109773051878892,603.063827784831
0.000120100704532235,595.476815268353
9.07358706959651e-05,602.871825550523
3.74640212925763e-05,592.538142800885
6.73833101247779e-05,601.66237903554
2.22743807268234e-06,595.781571699473
0.000390376790316319,594.558563804188
9.40157941322243e-05,599.420994375655
7.79236085398356e-05,610.274175234247
0.000578289104626896,592.656041488371
0.000153876663497153,580.887591533922
0.000171965794253184,585.141313759931
0.000133514202373183,595.783351411942
9.86475829689883e-05,603.90339265392
0.000281431663569124,594.075669877034
2.70108371542747e-05,598.080263768761
0.000289924044912813,597.217719028795
0.00027825052502392,603.830472853028
0.000172256012892355,601.288185706406
5.2121530445138e-05,615.372000349458
0.000367503876999557,593.477441325787
0.000384485985707902,598.486412606965
0.000252238921316235,600.711396413932
8.71517667951155e-05,600.238845592119
