"deg1","deg2"
1,0.00255940216748119
1,0.00221827829312547
1,0.00324267652863209
1,0.00354660819902507
1,0.00316029638979713
1,0.00236950286253038
1,0.00444095902494289
1,0.00305033642146214
1,0.00325100858075295
1,0.00212979068338384
1,0.00586743247076049
1,0.00257643358389192
1,0.00331244314986975
1,0.00311453900577368
1,0.00620496127953045
1,0.00255791244385036
1,0.00869566328035011
1,0.00249626686513222
1,0.0041956575084511
1,0.00465648577250981
1,0.00194641797108501
1,0.00366589314125892
1,0.00385400265099785
1,0.00608586166265683
1,0.0055767271189465
1,0.000953689033169165
1,0.00659560279994821
1,0.00330007663555438
1,0.00316729794610077
1,0.00309610582080962
