"deg1","deg2","deg3"
1.04849735109583,-0.00175113182597913,0.0900492119660754
1.02406344419567,0.00140889999159898,0.0758213114774444
0.797606350326888,0.00478749202166849,0.0920708680482859
0.697283177021443,-0.00359079422906777,0.1024959767356
1.21560407392724,-0.00531718540374029,0.0825248350203387
0.771137118488981,0.00224520244050032,0.0817963677517919
1.37402143756549,0.00790744274946373,0.0798948332785909
1.25081454641143,0.00171369516781383,0.0861038501070825
1.28430798104214,0.00739240312529437,0.0803331717970043
0.816243223884604,0.00574605591523119,0.0731928131886616
1.23825202833937,-0.00212061978461751,0.0850724826304132
1.28134435288537,-0.000841526901834255,0.103588981632106
0.457580944386675,0.00347544399615695,0.0923398335903826
0.96032160931559,-0.00156995421873457,0.0821029836577588
0.870438862139146,-0.00613451938049134,0.10855999656062
0.657692487730472,0.00457024310873816,0.0718686054849964
0.844365235344213,0.0049059786810206,0.105084336924961
1.1494706358396,-0.000460327353796963,0.0874375380199519
0.378850272909585,-0.00411152753171655,0.0934041094332305
0.911184581219085,0.00331071425294167,0.0861550910150413
0.8872266317551,-0.00735800369769203,0.0832794529164228
0.162879828131402,-0.000929133584092012,0.0814389576810805
0.848473570445127,-0.00315847037355708,0.0853459979673826
1.01488357151318,-0.00620137673097605,0.0839445603285551
0.382150375075736,0.00268669443970101,0.0844455832586936
0.844138483712969,0.00259925735144823,0.084303792055923
0.994739782942245,-0.00124555184342871,0.0866139931531814
1.27943736866588,-0.00455210698338726,0.0795672235268621
1.22147166073725,3.44778973434173e-05,0.0956903211015911
1.05446199100106,0.00486757702347095,0.0937213569562813
0.815913017462969,-0.00225240056693455,0.0949685499350267
0.971300060240466,0.0039949211665497,0.0903521211966323
0.573940555534197,0.00128711205585375,0.0991628420512271
0.851000996891016,0.000134338339642587,0.0876715136559272
0.362613422002686,-0.0011590489566918,0.0826679713411976
0.815961731905319,-0.00208261672513973,0.0901324009656891
1.0181274819289,0.00358984190847768,0.0878921976128196
0.972074224722023,-0.00521453623702698,0.098791147823035
1.01702717106841,-0.00575808582676866,0.113400208930211
0.797659391936216,0.00113226657343258,0.0764421859210698
1.15700856802271,0.00813236554323323,0.109896432503073
0.755650123861775,-0.00327026789129359,0.0654493111711371
0.805196440048903,0.00203838871262781,0.0890092595375592
0.632469833486655,-0.000233776328262311,0.0762398743348464
1.17521534893804,0.00543747368689849,0.0896059121578417
1.43294699417542,0.00307399978164602,0.0895455767561828
0.625852673540596,-0.00274486550602433,0.0961644334029141
0.472029982949519,-0.00186731919642814,0.0891452562176085
1.24581388977692,0.00374601024108036,0.0868817299061185
1.27580343324514,-0.00126260519848156,0.0821943047027582
