"deg3","deg4"
0.00404159177980173,0.233556709985695
0.00341492552572916,0.252034953259346
0.00240203384302302,0.259290144390854
0.00136009428902319,0.210335997614419
0.00313135269418061,0.236239288790669
-0.0141373493319576,0.239008559985632
-0.00873736121192426,0.205783344738638
-0.00109913803734633,0.208810803130205
-0.0129373280583887,0.209352609457847
-0.00408656467347602,0.23256532478242
-0.00190178587333632,0.195351489212841
0.00218944074142518,0.206901739424158
-0.00123207015475578,0.220785218404129
0.00301194744963035,0.215476901634932
0.00275655065448177,0.22413618360543
-0.000314969261890116,0.227928305529333
-0.00335693111759863,0.214391954794362
-0.000838072427231087,0.22950893281245
0.00639150469757112,0.217457108345255
0.00330200897310379,0.216755197593008
0.0160610423143397,0.246978297552601
-0.00560543331272615,0.211494140338235
0.00431719543063953,0.217494599094602
0.00922689869822473,0.213018329635035
0.000226651202322147,0.219954945155863
0.00205776457271678,0.222068934758423
0.0018059270089309,0.210838907840147
-0.00435416892648358,0.225567977254226
0.00122682858178713,0.222421628571646
-0.00216961084409845,0.211495281123159
0.000419020494402995,0.223932102251482
0.00243053941918315,0.237981934907322
0.00294315987906319,0.215524805034065
-0.000484285872423473,0.23135380465109
0.000650764977865637,0.22388159476744
0.0119691031673025,0.217656862327716
-0.0015249413347188,0.242943045147537
-0.00594204382657524,0.210582806155715
0.00386945447817176,0.240043209589785
0.00131413989983581,0.250402203307725
-0.00358560095590313,0.220164699439795
0.00469566609870713,0.224239095285654
-0.0104011360524481,0.222558798553253
0.0144153024615993,0.211378557488769
-0.00502953582452499,0.240668902984855
-0.00568875042810638,0.219140546137831
-0.00226397743803583,0.218792142227495
0.000889974961320094,0.21814744951588
0.00666576064918255,0.256593901200358
-0.000205610809171248,0.216533772449059
