"lin","lin_nofz","quad","quad_nofz","cubic","cubic_nofz","rbf5_05","rbf5_05_nofz","rbf5_005","rbf5_005_nofz"
92.8997129299899,88.7700048178073,157.710452112436,139.979239278821,151.038369012287,144.19820588476,315.908518773728,332.253068286671,190.894217957353,209.301422424047
121.259723220484,103.867702507046,142.401411908866,132.058271624725,129.63041806868,114.492749434125,302.635805205865,324.540993334087,205.738859277417,203.755610727174
86.7858457055763,97.9097421342801,130.795571455935,106.196799153683,112.106110382794,109.551121818205,340.952992266966,267.316703044402,199.280248933672,193.721417414731
94.4526005898955,126.31030874474,158.921919168234,136.37466973057,141.256908654506,142.650296212309,270.107035049602,264.81098808497,197.897093477054,183.141940977158
86.462852085563,115.514160997383,124.644067812408,139.205861018377,124.138485644371,126.541572804638,335.59636082001,260.244160317484,200.14528761247,187.669206013257
104.882418242077,107.752493811401,99.3039360059103,131.573919806716,132.561524060403,104.64822855701,290.08840093821,298.751481529342,211.454910083655,187.583032700569
107.829612029099,122.384068767344,125.110755208458,105.097864057444,160.338089640474,127.565173951184,268.570668559849,285.120429178102,192.79125292216,171.589925908851
109.57048713266,107.718237639875,95.0726528270227,112.045884612922,133.41446687858,134.027608824033,319.876228295576,304.496105105681,179.132833318777,199.698107359103
91.6412226072423,114.629838765724,114.687108020038,141.869048844089,127.392474592331,112.553152940531,299.187372366209,327.188502166842,194.786656375492,178.54361203272
104.048230879845,104.73454702022,121.113797329254,123.859586475009,139.421370887928,131.674056869765,359.507837614623,340.24439162779,191.973804808164,191.174362906425
91.4646149412223,104.585136672004,121.928730970739,106.741635594552,116.050175938623,144.110386538737,306.753145900285,343.061832722534,202.657513108546,186.676688505207
89.0499557342629,94.5290310493616,108.549254123177,102.365273697639,123.241101125961,117.103839032715,314.308057699925,343.082178249231,191.839970881144,182.936995004317
100.41810719164,109.104464839082,114.933373364497,122.719766072021,130.708551784448,138.95871391902,307.105779666124,249.942754706157,218.991264436041,214.384668612978
128.202341339058,87.2216380119556,113.346957053615,105.240537711615,88.8548589747157,110.841992876095,276.600360923252,263.17929328195,206.437092696285,182.384244186618
98.2851681689255,85.4440384714641,156.599830147202,142.721763581884,145.063806088754,148.10129608849,400.128310628361,288.416331879426,184.922924176772,189.305853726772
104.239970761512,102.050840501997,135.776970750631,105.207133655712,106.126916692472,118.187133907758,288.427300092339,266.057579711726,176.178725571964,167.331093503024
109.19010634019,124.906942977604,147.456659987088,94.718944432536,132.737672888328,120.755701721857,271.803792755012,359.28186480068,213.041344843763,175.004495340586
115.246972106642,136.301668740579,114.145951675215,127.459852791647,124.676116094007,101.589403697481,298.85044053532,305.08724459488,205.300253888374,172.671516010012
89.1453205292831,109.926178507102,79.3832204187494,106.16321813773,125.183501535577,132.976741944534,349.349279653136,310.231222410745,183.85026166196,187.315351493351
95.372540071117,115.996307046626,112.413888062061,117.42520422314,102.932435007734,144.717412713104,283.718407548459,320.468594668881,197.016843687966,185.424646812311
99.3896829873526,115.060119719341,116.434444910617,147.918594615234,121.065727865162,134.075752980719,346.418482204006,342.449477559317,171.079974956597,178.279674411152
86.2849713897031,81.2624868990977,104.071179561898,124.564652077905,133.228501882093,141.636926008386,290.523729959814,399.116091442898,186.182377191791,186.575039417946
93.0285913438597,100.347143336185,126.794520654131,135.597999433052,124.535639881682,135.481905811948,344.701948857348,354.347036401414,171.830606945281,194.607725300772
85.3000046111934,104.78888836935,103.812054680573,87.9651074004134,135.075028473869,120.325531606983,331.788149763583,331.723623366894,205.534837026827,177.532627082078
124.159584541655,105.975349729021,125.855953634176,106.851651068189,123.362141961004,113.274848211272,284.574648174707,269.24729485033,204.566564347123,188.96334954768
102.814438459956,120.241255222266,144.304647680718,113.580953611329,127.018968642196,114.165083989403,277.07334558891,258.909637533519,189.786268148708,223.827271884672
119.75577541814,95.5849294866109,132.317409283949,111.042955957469,147.573972657064,118.975439613057,265.841395065337,281.311662979925,184.453380180739,190.266306560858
96.5137101673996,107.281287553787,137.393460057229,134.931960892603,133.762972140969,105.126550573307,313.541793448392,311.021235588105,195.409413359211,179.35217262682
94.3209005734716,80.3959407595308,125.55869705817,114.587227509832,111.767246480509,116.727680047251,338.054064804388,289.191602584993,184.849978404793,199.7650998549
109.424788190638,91.4283147977497,125.573969176341,119.443991982702,112.383192451122,120.14285890548,310.646357952745,293.969571643144,173.275362918404,185.214585704642
88.297962792759,113.720565377636,104.153229031344,130.533977722803,127.734507863023,135.346172907615,307.839651439859,299.599675032834,192.702482830336,193.481437681983
116.029925962272,115.479001817166,133.231168535683,151.023450753474,116.245536257718,132.998209996138,336.525810640043,281.012350955082,183.919265233977,194.155682266752
100.124287154769,116.403562984944,125.927807240633,128.554453319316,113.603245255832,118.945961053273,217.823739014437,350.58425718489,175.989929156275,191.253095328741
112.392094667686,97.707093217961,119.222708662581,81.2693786086595,96.1109327030766,115.201470560376,383.183196276146,307.731020365,175.717318256291,187.802542708144
86.5343740735953,92.905252048682,153.74213884089,120.076218345039,114.899295960965,142.290955019624,386.2678789523,263.702541806811,195.221316884815,179.88236913489
141.216802673134,106.185403802383,111.73567962974,121.080022063284,124.29468471078,139.179279916849,354.944061146561,282.493143140426,176.132635046695,176.130341199707
99.5400822139918,103.369536693744,106.941274608497,95.5504097678692,110.5412255356,115.490530246242,354.753665386662,314.667754332621,212.392149759719,192.871676658881
99.7820966475884,104.569892886272,118.692926228808,100.359178278667,105.440569486679,101.766522621838,289.437355110856,308.271442064208,169.322195748258,180.871597125597
84.5482176133927,126.693335386556,112.985680792898,109.171778889275,122.027793249893,128.743172124968,273.010083072591,362.716700750061,180.964772645343,199.361898646559
120.048587086258,120.046781877515,120.862186751367,174.674565679109,158.194690190281,123.940119121902,383.724447336492,357.992646177055,188.452809706337,203.678512277142
93.7250618044115,106.378269387233,109.046248474861,98.006045869898,157.02790130618,120.017257223047,341.363502050255,288.497367864984,187.66536067424,171.7717321293
104.283730267205,80.350410790344,119.747253055441,126.390325916262,116.602747443278,91.1255695074813,292.07595359793,264.976158755417,189.338253945709,173.120402724907
100.667221135299,84.9757389354526,104.665377245541,107.681317573402,113.067943201681,152.846247807936,318.924882496869,299.232350142645,202.324539434571,198.835801252752
102.459906863321,127.471733169027,101.417312131416,107.25810109059,111.408780677995,142.084988239439,251.02595623855,381.339247066787,189.517209139905,188.229668568014
98.0852692627851,99.7275917646949,115.416467596463,152.470044571556,144.033343818199,152.613214027301,333.487160648101,359.266459813432,199.898783412715,198.149733819268
117.683363080002,115.464315445664,118.541799545984,106.99094822363,125.36238636644,148.689197494932,319.321453661347,350.088715478625,190.662784024252,177.016660051953
97.5261038510196,86.1578505109747,102.63481737508,108.833134047375,107.033502820141,124.729154554659,302.217136898691,307.783988628738,179.458235494403,183.331951724532
98.554187346956,105.128503222825,106.774239402217,121.619835619053,150.51730532154,136.784823445046,303.49057560893,297.472024918283,168.313239045806,177.964171875879
81.8301251074319,105.788994472915,110.487263983553,153.887379519988,112.910637577112,114.113654731064,342.283551430834,259.230348366652,179.116843302406,214.969282004069
90.7420204390194,94.3801044913203,92.0698912891574,108.010304392705,95.2159331197286,135.743615761592,310.321616344951,362.874972302057,180.276004417099,217.197532422653
115.745730700083,114.738167323835,87.2222642670532,111.543078206463,104.190225187533,148.894478287873,333.051504620058,314.920878580919,196.975326887093,202.652652508188
98.588804413985,96.7501488456832,166.681163302918,106.05594779307,129.254721757834,115.94057968936,381.097056692273,271.578799009626,194.477723986093,172.216348001292
104.463842325815,115.182336150804,82.3880149207532,126.955050129634,105.963853303935,121.589653790779,311.5591622464,311.886040322442,188.366494490192,199.202645568255
103.402721103444,89.4501413806163,136.696534625868,167.958428924981,130.36268888361,114.438036843119,297.133414781484,327.58136571864,191.251824183798,208.39465821437
125.781278921466,121.121417845014,97.0693900631942,130.459744993319,117.61250819499,111.745814123685,333.717940694581,279.336394822922,190.373850602762,188.562302624752
120.43235190557,95.1636546537614,133.958643156468,114.768998097618,134.739097758686,121.617358652803,331.530342946005,358.597076426503,193.4121199115,201.315465440721
96.5222585059897,100.266378801861,122.668142308174,91.5578876187322,98.7270131461514,128.915302916344,321.53636043253,289.945800830291,177.132266590363,196.302128439332
114.226108292426,99.6067573133776,125.727238397753,125.723701828427,135.726039187134,123.417790224985,313.839598251475,332.457168844378,193.315616148147,168.382208617898
90.1427053650752,132.957373009466,116.317153180023,136.071908292814,112.65051974132,125.739347307262,322.986346383203,355.759855579949,201.278997177913,178.672086433977
119.771771863336,106.210618974537,109.638364023269,140.14149767816,103.883309024978,121.382306077651,307.45488192751,321.002230728547,181.370118218563,191.357744485063
94.1578419473178,115.75303584546,111.255360085065,100.69086669171,129.474572585483,148.300873954778,352.733138971316,313.082696006113,186.6819046716,208.857752341295
105.63202794053,90.7406343219735,124.867271120095,124.165312256547,123.658794777624,130.14402147337,316.752777031506,284.771471512005,190.117650036279,196.610839608632
109.328395966478,114.812382529452,108.822695209715,145.617864480851,119.500316562723,107.192639974388,268.858257694207,317.170225187454,189.897965026188,202.258512441093
114.418384337417,101.884891645224,128.717331531209,129.276786378418,134.063431016166,109.716679904852,302.591934483836,361.779609737621,179.647283809561,202.467260353761
