"lin","lin_nofz","quad","quad_nofz","cubic","cubic_nofz","rbf5_05","rbf5_05_nofz","rbf5_005","rbf5_005_nofz"
68.7282983952549,66.0950137248326,114.982832230859,103.103588199087,111.870056683645,105.659526725367,230.629203601413,242.541701843121,96.8973767503095,120.48787434179
88.3764725921027,76.6949061160962,101.375988667694,96.2876329183413,95.5037878769971,84.4005614444083,216.686429377813,237.914592351116,122.614077102757,111.272845009774
64.5004657971091,71.9450411057918,95.6046749001236,78.2154345653925,83.315477028605,80.7602805499543,250.934366831088,189.063741435536,109.23782704646,110.581751893363
70.2987119293102,92.9723369938815,115.77158045088,98.2441408167768,103.065554367763,105.561833879427,196.722448077911,190.672990351379,105.194331510953,94.8411528256781
63.7362748582982,83.986309226777,91.0901496697671,102.202561512297,91.1523951317215,93.6260587948426,244.160962840302,189.278674546558,119.947699455375,103.146524467647
77.6837764183043,78.7497411523581,73.1364817336389,95.2267676744706,98.5237641003873,77.6082324526174,206.852696839462,215.21742927715,116.915345276209,111.025750867401
80.1505694870428,89.691968196251,91.9898035324085,77.616487963504,115.762347849154,93.9652904722848,193.940397114174,203.120057857209,113.356792752124,86.850240705577
80.7573912729804,79.6843154168756,69.7337256250817,81.9427692046327,98.5705116771398,99.6607828851677,227.368839891474,221.222267675899,91.4764312061753,112.088145759576
67.0520735490882,84.5257763379155,84.8352468720407,102.567568737329,94.5523920308492,83.5528415599301,216.883549168043,236.227402171912,107.39319892269,98.1662130423543
75.4873068797134,76.5185652818979,88.9363920764059,91.0340122510635,101.841061452725,97.456724816961,264.995969544799,249.193209606463,109.499361534575,104.121135687589
67.9549174360306,76.9490395179953,89.4762653775783,78.5284980747446,86.3428243059995,105.873281738128,222.129291611662,248.926416889711,112.047261738469,102.943644967059
66.3302138236263,69.9393100280929,80.4424763442548,76.0002973581194,90.9973669034958,86.9033878030879,228.665121529233,251.030453463135,112.551171185383,108.965406756695
74.1088266160504,80.162619870592,83.6649793270019,90.0223582741299,96.7006778601754,102.134220121724,225.063208508627,171.432005378996,119.913619395727,121.751693322403
93.1441626410137,64.5153782449164,83.7788723717708,76.4352258422115,65.8235335248851,82.3822030171334,197.719187523395,187.512552015722,107.767305947111,104.197826470531
72.0569542855289,63.4595629331218,113.75972261959,104.286308462406,107.565364551842,109.692998877543,293.439901481142,209.546007207948,103.865450012574,109.903389674131
76.7744528504491,75.0144993999737,99.6177187403869,77.6522665542761,77.2781347051449,87.6950129298695,210.38868785799,187.841363937522,97.1592706235877,88.5699317490654
80.4458690151908,92.2281851649696,107.32060439022,70.1761706750867,98.1898836311152,89.7495608717126,196.531199026963,261.635430523945,114.432795536613,95.0773047170783
84.6992234839691,99.7386187151437,83.852308512517,92.655566543059,92.2789305458328,75.1791977290924,215.487689210924,214.837597283764,114.902881635625,94.6582999327746
65.9112397058213,80.2699025922293,58.7769584150436,78.2502420198017,92.6436150584852,97.1610947091894,255.936625492984,224.44445846925,102.037570435681,107.601034818397
70.7118570037985,85.9042175523764,82.1636316747655,85.5694065807633,76.0713805034837,107.345031868133,203.361968824762,232.137462697507,108.612224027517,102.685185721829
73.8229401500855,85.3209526586104,84.8523099706889,107.793565041753,90.0512543106476,99.4535789972892,255.023822098721,249.348273760919,96.3486379229958,98.9650880342013
64.2387443800987,60.1447117765558,76.8016094402046,89.5609953344445,97.4082390268708,104.364056736809,209.717959015196,293.097063085079,110.199845341091,98.2854357420901
68.465357666825,74.4386784843507,92.3573371665772,98.2328695720616,91.1279742491885,100.78381550143,250.212518594591,260.630084436867,92.7521152740179,112.818119314331
63.3439582723022,77.2573934830943,76.5998968729063,64.8940411363881,100.504573716273,89.0299921735598,238.287715344057,242.202507043195,119.106403206558,95.9207642023674
91.5652118039723,77.622443020482,91.2238606018399,78.9454030275146,91.6678613291957,84.0407061096652,198.468967304864,188.26511215164,113.60445038024,107.947379686746
75.587864174643,88.2727784654466,105.348846869973,82.0739896929328,94.4211159893627,84.821022491824,200.759095696485,182.164391593912,98.3225957661682,137.290978992451
88.8282134547321,70.8748419724403,97.3275582221924,81.3401502710029,109.378946013601,88.3340327790682,192.416431687948,201.811747140287,103.912077940573,101.62739527488
71.1388850306963,77.6566782849069,99.5438313065878,98.3969778766659,98.2279047619949,78.124209638565,216.887937549931,225.773687859024,106.003533174511,100.436552640694
69.884766359218,59.8567581886195,92.7676827014258,83.8696339641776,82.8156921909167,86.1657770924968,246.358020212872,210.606185549022,99.9441218226133,119.832437088406
80.4351181983125,67.9148186547569,91.5706620551741,87.2093431700193,83.5170664611553,89.2391357640675,226.875260296542,211.187414499416,92.5415096896403,102.25302845088
65.0606925042225,84.1223104229251,76.4542770265048,95.6922719018475,94.1474885830492,99.6377134239185,224.517514727688,217.674498740281,106.521512148938,105.587063542015
85.4038990085554,85.7035442289801,97.0923603710304,108.188495059322,86.3387756190083,97.4111494923871,247.893148723092,203.466025536496,102.690600895294,112.084422696315
74.0493715645454,84.9974465994982,90.4740920015782,93.1265474303533,84.4193659175888,87.7662093052806,156.383199453454,255.107643733506,98.4886431619357,112.18391656242
83.2756185631334,72.5208309777658,87.3588814904391,60.379819580798,71.0060660146337,84.9135297509825,278.530556937758,222.637827446162,101.077404711613,105.505440424769
64.2972313791676,68.8868762787522,111.943062269942,88.9806590176332,84.7007226707634,105.826359201615,284.073807071701,189.307651697707,114.796248704437,102.96489186276
102.462700777228,78.9684952699249,82.6850265576284,88.2639501088861,92.4146155619383,102.318529373512,255.86963162609,205.237711757418,95.8776237042597,100.45607569684
73.0390223378259,76.0913364549113,78.8893384852054,69.6890111358147,82.1715160225847,85.8527321476274,260.192709393873,225.555347458844,119.563021443155,105.666735709914
74.0087673259708,77.9196499873792,87.2266257495288,74.5877353758557,78.1993269152161,75.594327878915,209.934833131815,224.241311104283,96.117730903119,89.4916181076668
62.0805666854407,92.5192727229041,83.4668454562721,80.6403051007383,90.7590529285923,95.1781435430232,195.076675395469,266.123277775006,93.4811721728782,117.08884323154
87.7534740581452,88.6061108468587,88.3270692103228,123.114191938575,113.73024618434,91.9906093618487,278.81029222493,260.87111806359,100.762534392143,113.8024717287
