"deg3","deg4"
0.00255882913090682,0.0931829760443587
0.00205254238193149,0.077225548637118
-0.00157038799621777,0.0848844245939794
-0.00158769476554005,0.0771912715602856
0.00173104329238434,0.0891186877982077
-0.00414706362256251,0.0899795622524882
-0.000277431120437437,0.139321989509072
0.000203533513449717,0.0914358930139413
0.00879696745700577,0.0881469436990231
0.00648579715394025,0.0845201763557033
0.00170846004661028,0.055365160725624
-0.00199308230767688,0.0942812225780981
0.000264890339161969,0.0860540427287877
-0.00441931915946226,0.10938011827308
0.00720169153302776,0.0733314167059742
9.43981897005594e-05,0.0855935639627271
0.00386965878681923,0.0749624589882913
-0.00460739191404255,0.0966347529149186
0.00601555303304674,0.0511998391181142
-0.000301125981546633,0.132247745028433
0.0151201316949535,0.0868313208277018
-0.000612607365006419,0.072748562220784
0.00167276347558203,0.0986380261132357
0.00622160555277157,0.0832272733525476
0.00552736986419848,0.116819985590933
0.00497268985528945,0.0832128231316313
0.00151210597424892,0.0652450473598107
0.00872639857511623,0.0572963025765894
-0.00499682108011552,0.0842874570380678
-0.0141020591707952,0.0553758690082206
