"deg4","deg5"
1,0.00162754725146232
1,0.00170413118274933
1,0.00227604317673363
1,0.00619853983010013
1,0.00178014813958828
1,0.0012186812577237
1,0.00194148704744212
1,0.00250779643855697
1,0.00127869976406116
1,0.00129855216170757
1,0.0030930753162229
1,0.00452517035220145
1,0.0023886086354005
1,0.00248827013824667
1,0.00208997095150564
1,0.00141633288229307
1,0.00352807421141255
1,0.00221576083859768
1,0.0021966548349337
1,0.00312429384943767
1,0.000937030138906904
1,0.0018494229456829
1,0.00264241250508154
1,0.00257082540914848
1,0.00133038047948461
1,0.0019646960870526
1,0.00352969657126482
1,0.00418788527726581
1,0.00159885804965308
1,0.00247859933792105
