"deg4","deg5"
0.00641704803938717,90.9974913277286
0.0448111032994741,90.7895802964294
0.0159275918842705,89.4681371987093
0.0649267018725297,84.6974143746321
0.0437691972740547,90.5917393691442
0.0229577463493321,92.2933487791506
0.0188405105351189,90.1969355298474
0.0172622509171603,89.0201552374524
0.0231428174486836,92.0794461348318
0.00404021079786522,92.0107792264776
0.0198814347927549,88.0416443091996
0.0137960026038073,86.2316300321363
0.00745518286545598,89.2454542972874
0.029714123334127,89.0563683123105
0.0217354547085622,89.859973901037
0.00599552066420174,91.622718788312
0.00606738342617784,87.4209633128083
0.0128491851795133,89.5916783404788
0.00596821415667307,89.6314929371631
0.0248722385161155,87.9944649271939
0.0313803979226869,93.4530437161928
0.0176712009620868,90.4182564742298
0.0118839965651219,88.7774602482759
0.0225306342009304,88.905040329592
0.0107607300460722,91.9027330257334
0.0213000804670649,90.1427009891973
0.00561281525156728,87.4187852155607
0.0153132700087311,86.6039608898432
0.0257700930838112,91.0777595793965
0.00532090321023637,89.0744023494496
