"deg1","deg2"
1,2.80943761457272e-06
1,4.44452778243932e-06
1,4.25351331604086e-06
1,2.378776428452e-06
1,3.19719754729294e-06
1,3.39336219412814e-06
1,1.25872782975423e-05
1,2.33110324608205e-06
1,3.88997343797541e-06
1,6.06477108556264e-06
1,6.69350678127655e-06
1,1.36623572492148e-06
1,6.39294209368356e-06
1,6.66409296956367e-06
1,2.21870318501403e-05
1,7.20680279599132e-06
1,3.16407263380682e-05
1,4.69658139382453e-06
1,8.76788098688436e-06
1,2.07715869418107e-05
1,4.12916299426079e-06
1,1.87923420770142e-05
1,5.81118357368098e-06
1,2.21567784301805e-05
1,2.90180454167208e-05
1,2.58863415618522e-07
1,1.47107254768207e-05
1,3.13115636978028e-06
1,5.18047213424908e-06
1,4.77052370443711e-06
