"deg5","deg6"
1,1.17439152897129e-97
1,6.29665836388054e-98
1,1.23117803508537e-98
1,2.34155111792868e-100
1,3.57600900155909e-99
1,8.06829737623313e-98
1,1.83203207204653e-99
1,3.01529092657618e-97
1,9.52528724163535e-101
1,2.32736863344032e-97
1,7.97993330907747e-98
1,1.49466852573228e-98
1,1.9536044283353e-98
1,9.50914999454779e-98
1,8.94403841709089e-101
1,5.72213997830369e-98
1,5.31649818904809e-97
1,5.71721269882522e-98
1,9.23704085133704e-98
1,5.60827896696274e-98
1,1.67826640177885e-97
1,3.43032948282306e-100
1,4.90765674402463e-97
1,8.22091142937371e-99
1,2.45541037230423e-99
1,1.39803328190276e-98
1,6.52186375869948e-98
1,7.53636758562645e-98
1,1.71098663636968e-95
1,6.69753887896392e-101
