"deg4","deg5"
0.0140138373692472,609.070169154403
0.0137929127086426,616.7571911489
0.00750684486575156,615.29868425309
0.0104945498706808,633.069631488829
0.0103441532035867,621.695928445364
0.0180553900863709,624.934295610618
0.0159879728109864,619.134797790339
0.0140263639348687,616.666377929418
0.0195031487247338,628.472934761014
0.0161324454487565,613.875085040856
0.0182647692772666,616.408301490443
0.0360967607654556,620.574088711554
0.0149967130987807,616.516605726559
0.0114959495768183,613.658004244585
0.00764216609782308,630.304208645977
0.0257575186285747,613.14664320291
0.0188283748706398,608.921656828338
0.0096694752175919,617.249222406647
0.0192789058742791,620.367416040622
0.0126028910762417,616.850377340203
0.0119609990012901,619.767411741326
0.0152124041170381,619.950630467435
0.00573499643843554,611.798159997153
0.00899528555167582,621.43689127983
0.0138780896444682,624.707399286777
0.0090555326697752,628.587681707451
0.00327670128339774,616.50943583593
0.0136251295663905,622.123266993319
0.00501754905726235,610.677436400308
0.0156557714530755,622.543935476806
