"deg2","deg3"
0.00214803135775539,688.086779684279
0.00161024690631845,683.339516151779
0.000634256417858939,711.155310075859
0.000621872570821694,692.413417202622
0.000859973888861371,698.451458726669
0.000748982100512759,689.571460909049
0.000845485828515015,686.997984638117
0.000688605793952111,677.150253735984
0.000301012567504843,697.513140242356
0.000657686787408313,699.992093460436
0.00375559809078349,696.918663065917
0.000790271587004042,700.691339912377
0.00332771821225853,680.891199371065
0.00102312296916093,677.149954608794
0.00146742552087919,689.934830288467
0.000546688265018743,691.924967459271
0.000925532366086243,679.194311511273
0.00132098330667336,673.718180506801
0.000614917887696845,689.768536597999
0.00239939497782912,676.657563830768
0.00185421509145434,698.53700829093
0.00104677345955907,686.907549315556
0.000792416536306286,688.827977715031
0.000846164260522472,702.265724314361
0.00149568892756579,685.251157829154
0.00102580969467744,697.635411732857
0.00169021716956625,703.720191117854
0.00087312576296388,684.965652832977
0.000634416364903193,693.747735953896
0.000823905974282792,689.887627303641
