"deg2","deg3"
0.0114193604760584,0.0883603504993102
-0.00528631201908981,0.0809283938951508
0.00339222388755369,0.106521336588733
0.0019562062302347,0.1076367700217
0.00455801717986764,0.110921942079957
0.0107578695897162,0.128398380540461
-0.00333306488407765,0.184769656994706
0.00450289746639418,0.115145027567413
0.000397172706329745,0.112917855503397
-0.000247587033425083,0.0820990211563693
0.00678542345882098,0.0627215485204751
0.00252909028051802,0.151807738401776
0.00157528902853805,0.106255504541109
0.00092670153933896,0.132630610522931
-0.000801929593720451,0.0809528426625851
0.00280297210615334,0.0908958603486579
-0.000895034873903691,0.109524830648368
9.7155275903343e-05,0.127748260750352
0.00574990734154807,0.0803127045417039
-0.00727241149213171,0.127661647114604
-0.00258859307505931,0.116308695615075
0.00801392362893615,0.0940992751445508
0.00254404847904072,0.10462704461536
0.00736794104157309,0.122053799031592
0.0087615882693727,0.114497511862107
-0.00148658162218724,0.135623386858481
0.0069123863459125,0.0663128362613802
-0.00262794887927127,0.082332108631003
-0.0109700786279119,0.0896770481463404
0.000961805113937103,0.0630927441384029
