"lin","lin_nofz","quad","quad_nofz","cubic","cubic_nofz","rbf5_05","rbf5_05_nofz","rbf5_005","rbf5_005_nofz"
0.273406248314943,3.97023506578111e-07,0.280070058149475,1.33834889704606e-06,0.28926614330984,2.71181945971536e-06,0.308164432896777,0.00091540134048692,7.34217325673854,6.30672984811067
0.280139738260893,3.88642907131237e-07,0.270900166400167,1.16876058643224e-06,0.289904343697782,3.06447666125494e-06,0.303089614534588,0.00100611549460956,8.73800294580784,7.45331180551154
0.283573984451924,3.40694659919254e-07,0.289805525330346,1.27927196681642e-06,0.289769796102149,2.64624321482783e-06,0.326850172976485,0.000999168818786757,7.33850793650117,8.62058543374387
0.276373711725084,4.50404491864262e-07,0.289594267574224,1.10208014035799e-06,0.289913792682429,2.84095805441111e-06,0.329994664500091,0.000911876338290221,8.7833066831345,7.09797125350617
0.277139501474805,3.49732632266439e-07,0.281520499847408,1.00301890881908e-06,0.288044807067179,2.88597330146919e-06,0.33111684067196,0.0010147292810345,8.37478591873437,7.73704828088454
0.280456734377664,3.48459547596089e-07,0.294435153526112,1.06982446982288e-06,0.299705807159123,2.83413416020546e-06,0.312733729445059,0.000990684138363775,9.47312371924214,8.91934281901979
0.295286899787126,4.1063342010858e-07,0.289050904971786,1.05121878196464e-06,0.284313421896862,2.50063537411266e-06,0.304647413712682,0.000984303565868228,7.40647755358159,7.35409906160581
0.280999969257332,4.15491487063243e-07,0.27854265070425,1.13548565834967e-06,0.290280852207181,2.93713867908361e-06,0.318434379261007,0.000970896027784526,8.10666504475661,8.36719313927341
0.280728189759641,4.19829205652177e-07,0.280889713437528,1.25560506303854e-06,0.288480083081301,2.84837646212791e-06,0.3042914160642,0.00107650429709452,7.57347482494376,8.87863492545013
0.270805318533543,3.37231606672907e-07,0.286576705117935,1.03992014592854e-06,0.277095922524502,2.96675940324584e-06,0.302098329848049,0.000899088252456362,8.98068000884494,9.08775491712612
0.268515630483639,3.70671425949535e-07,0.288651697780954,1.14610910762564e-06,0.296626080198257,2.81106299855413e-06,0.326312295178509,0.000970491179180776,7.91278996175203,8.71875583169016
0.281654361068266,3.65670459632874e-07,0.279281200140196,1.29757051959265e-06,0.291949446076216,2.79078289270732e-06,0.330398597382479,0.000845466088474909,8.07831173034106,7.40528039834099
0.283252278299419,3.79087452737737e-07,0.279247484962718,1.26912680067463e-06,0.294907876899108,2.3519573089086e-06,0.328123273253525,0.00102186925862366,7.95286873006448,6.40928432508907
0.281978569420118,3.35839821738624e-07,0.283474689021342,9.05757055202796e-07,0.286693164306316,2.75309510930185e-06,0.310278759003462,0.00100511431089268,8.46091667848436,8.7611711537402
0.273174076817632,3.56138630311169e-07,0.28682057595294,1.19344293271476e-06,0.300385043891234,2.89039431542599e-06,0.307765903338404,0.000985327523107742,6.84306837778438,9.31543471097817
0.280992440117375,3.56887926156451e-07,0.291213684183048,1.03054293234532e-06,0.286094745542684,3.11312192639727e-06,0.317393366118351,0.000959419756136873,9.35667284223542,8.50191707827226
0.275401167208078,4.67212453129453e-07,0.285662969789644,1.10984761194782e-06,0.294692866849011,2.86437325169709e-06,0.308287179088137,0.000970271713478366,7.60452636337221,8.6099114136253
0.282560088870502,4.48046661091276e-07,0.290447255997714,1.00782118476832e-06,0.283288845618218,2.69560584455233e-06,0.314088725057513,0.00105133839537957,7.42795477978792,7.69871015141027
0.275892120248451,3.51577046488937e-07,0.301692641483854,1.08008171263374e-06,0.284271783110106,2.63481009157728e-06,0.309622359996582,0.00101482285032434,8.9529467497016,9.68956577590338
0.258248288921807,4.56370808955994e-07,0.285307896065928,1.149818968972e-06,0.294991767966953,2.96899702034841e-06,0.310889401958924,0.00111867789053626,8.28066239278659,9.23110499975294
0.274551998697009,4.63882806285533e-07,0.279808187926926,1.39608984639805e-06,0.300155416708501,3.21511097656954e-06,0.324021179302562,0.000999941829396149,7.20057447089096,7.22806163679321
0.278007500440989,3.16268881943231e-07,0.277522552853973,1.00507474039221e-06,0.280922344536224,2.50921005729308e-06,0.32735848055651,0.000848422483730157,7.18240515151702,8.49681549678427
0.286122361383869,4.07614398373318e-07,0.295946530258171,1.3091764626459e-06,0.290097134216189,2.73553135347985e-06,0.32946479718871,0.000881602504762819,9.01854807458353,6.78090619050815
0.288257302890843,3.82887899896965e-07,0.277513678972999,8.16578523195264e-07,0.308850845257706,2.54937777173931e-06,0.30544130276514,0.00110669793052422,6.76208859668991,7.43430391562609
0.280217394036599,3.52876063739596e-07,0.282604165318038,1.19140069076335e-06,0.295258630499967,2.60625081562261e-06,0.296851206605944,0.00103053105037026,8.98306384732336,7.26384133331815
0.271597543476766,4.13021883227731e-07,0.293020990577063,1.08081144116231e-06,0.28634897613474,2.48921075661042e-06,0.32032644366753,0.000916126513767966,9.78778952751815,7.22392094512977
0.278486463269684,3.84872813794747e-07,0.288008862106104,1.12247874282597e-06,0.286232864944805,3.06349999597483e-06,0.324300312710313,0.000964283029246176,7.17680890220143,8.22364599967943
0.265323356464245,3.07606360408437e-07,0.283252104111389,1.09958068879974e-06,0.299585912513536,3.04778526263123e-06,0.315057246351287,0.00106964985369361,7.27869822421193,7.74533068450088
0.284510976170752,3.58841475215759e-07,0.289634307758329,1.02483967964153e-06,0.286588513172791,2.61113153199552e-06,0.307758780207783,0.00102980716927056,7.85374622095485,8.26877553989807
0.278831823758932,3.82465312464911e-07,0.283401498530106,1.09546433053201e-06,0.274985615883968,2.54478982924978e-06,0.294079916211899,0.000961906054430247,6.5094936403948,8.04623732394745
0.27435898657981,4.38445488084865e-07,0.293735037965439,1.24979202614792e-06,0.290835155419458,2.77967693364472e-06,0.317962973306714,0.000969396121102253,8.16881212744743,7.55725512409045
0.271044948409255,4.73627290430774e-07,0.278925492564639,1.17654759581497e-06,0.286990689245459,2.70799443027793e-06,0.29769036471391,0.00103383884525274,6.58268060793602,8.18427176956033
0.28020494691721,3.72160765845697e-07,0.282624539733942,1.18507752942655e-06,0.283018747709484,2.80452350141345e-06,0.325316498843226,0.000943846118914911,6.45384944833662,9.16568972423232
0.282415004559594,4.01539963790087e-07,0.27785044231222,9.78678239121329e-07,0.290841031978883,2.57099715406054e-06,0.309855546514201,0.000993587816361517,7.88132722863634,6.91885552541668
0.267886876006531,3.73973873760638e-07,0.278152014987554,1.29278454813782e-06,0.295541415094979,2.66517700721862e-06,0.33364606637003,0.000970138767738783,6.99205480198502,7.44230610700824
0.281211314310412,4.57372216924888e-07,0.288399795684161,1.13241046241118e-06,0.305120354318656,2.5926139204295e-06,0.331997118717867,0.00097355399044378,8.87484410692011,7.95393244554549
0.286307835363182,3.68945085680608e-07,0.286136310682301,9.85482183027795e-07,0.286251086847403,2.89247603858814e-06,0.328599791873808,0.00109867636405459,8.32091254064,6.65502523712854
0.279638034684992,4.85857393835292e-07,0.292878828431899,1.00047414515586e-06,0.297539910751712,2.5353963849079e-06,0.297901562092637,0.000947437737927518,7.20759600157854,6.78052350526212
0.284363093563832,4.05527275367791e-07,0.294098453169228,1.2271080688368e-06,0.299695444385621,2.88512745577106e-06,0.333454942730421,0.00102258033803653,8.08952089944602,7.62193076637734
0.28564642628284,4.46350943795159e-07,0.289650049206735,1.13192333534825e-06,0.293146515763777,2.61410459621281e-06,0.312777553894787,0.00103930466443067,7.02443678827905,8.20141997361761
0.285310017576006,4.51319817877406e-07,0.30058364890157,9.28820551304476e-07,0.304590212306561,3.03688654412722e-06,0.318339302448187,0.00110788510113313,7.18003750539942,7.00944112810058
0.274023286210087,3.71741462315983e-07,0.279548972128115,1.15098790122087e-06,0.299470005980436,2.30831242187994e-06,0.325892207715256,0.00102549605881732,7.14347818167751,7.79451605792482
0.271295967875217,4.13493866338405e-07,0.282399378166551,1.18433890069154e-06,0.28656037771262,2.80509989417175e-06,0.31354229917881,0.000941332766580247,10.0462443094475,6.79400917565253
0.273300493191864,4.25000675302667e-07,0.284215739930413,1.30992532321602e-06,0.292306723372981,3.05498214174459e-06,0.322594357755221,0.00101091892168102,6.63407873396918,7.33237687968415
0.283627489733092,4.45770751454301e-07,0.28661980551042,1.20785526961456e-06,0.290002983870096,2.79992242269251e-06,0.322226489921847,0.00100889194095433,9.32576637538498,7.21698436557845
0.287840813259412,4.49124885008717e-07,0.282593259868593,1.13151751524187e-06,0.28834120035537,2.67672603891836e-06,0.320194585462831,0.00106870319711894,7.19744939404004,7.65989747950195
0.271108373028564,3.6653859213213e-07,0.287896054866297,1.04759388102376e-06,0.284669716567152,2.88933118904746e-06,0.308322908096095,0.000983145170924362,7.50314886816316,6.75402752376488
0.281315916256859,3.84247199558409e-07,0.273521424879664,1.24277622491574e-06,0.298255224947149,2.66878482389367e-06,0.328727518963157,0.00103559805593188,9.31985268424388,7.21563596688745
0.285525023561086,3.66467574412332e-07,0.287851110585802,1.15473771356912e-06,0.299624253025273,3.08917563573665e-06,0.320783592573571,0.00120429045682189,8.00368045328587,8.23792501623198
0.281790008898724,3.81435450839041e-07,0.291311544017729,1.23484405277241e-06,0.296410818331156,2.60899808014348e-06,0.304081872186878,0.00107443885128609,7.75408473893229,7.06615786123638
0.285805619255508,3.89280895040417e-07,0.289443671232078,1.02384503364718e-06,0.294600702367374,2.63907325514267e-06,0.316689026701258,0.00116258142179797,6.83838529846169,8.45292080066399
0.282015234153937,4.30157762565244e-07,0.267429930767526,1.03922073817192e-06,0.287006654485829,2.2811405232029e-06,0.325985946398159,0.00100599992269022,6.53951562940963,7.49928949478025
0.281024970653749,3.9866692564897e-07,0.286020561407354,1.13249952567513e-06,0.292604917189926,2.57544214576529e-06,0.315863832049493,0.000942046456809674,9.69717335261863,9.65011404024482
0.289300107568361,3.31250530288373e-07,0.288267839304284,1.24588946690564e-06,0.288576768220659,2.78773426059943e-06,0.30286524460332,0.00108718052585647,10.2604506584003,7.11604276529511
0.278364537190025,3.59077384005578e-07,0.27562949551936,1.03735463466192e-06,0.293086548101768,3.09387882657447e-06,0.33848040487719,0.000972252574022248,8.60626413886447,7.29424154286037
0.27615997369837,3.96401856125311e-07,0.279982715994728,9.80232902201603e-07,0.291172185271978,2.98472624949815e-06,0.333941179727925,0.000957893978026442,7.00743212310977,9.38575286476205
0.276599466848296,4.19966950148804e-07,0.287223833786514,1.41056321636965e-06,0.296412912986283,2.78604750720479e-06,0.315725828149302,0.000965198380884064,8.65955917075616,7.54457172019021
0.271102375210406,3.88346861897077e-07,0.273100005837867,1.14261884367344e-06,0.294731503156903,2.92604031933947e-06,0.324213039037337,0.0010439174508611,8.36400473224751,7.97669538004137
0.273864634325005,4.08107988304882e-07,0.275254095991027,1.0555961190821e-06,0.28214156531538,2.63450165426568e-06,0.318120573086157,0.00096288231481984,7.99895462290008,8.90746723857371
0.270872102044073,3.35817031233558e-07,0.28994459108236,1.14358235391134e-06,0.296674798932799,2.38603024471813e-06,0.313807850452769,0.00103514565977611,7.89210811678749,7.6670567024595
0.277828227897569,3.68910176645917e-07,0.282575278165649,1.02183068599244e-06,0.308535526336114,2.48663777507105e-06,0.314453686906894,0.00120083905213449,8.68812416345127,7.5104052336237
0.276122932098853,3.68754040127261e-07,0.29371934597677,1.16983817671899e-06,0.293596639184287,2.94221419105109e-06,0.329351145223121,0.00109839251535372,8.30610873405524,8.08065405432419
0.279733951211047,4.3299156208068e-07,0.275706200803941,1.27351033796349e-06,0.270008405681494,2.74652974907223e-06,0.319776647266363,0.000914169548030086,8.61365213756837,8.90138606006223
0.272859227472514,4.41339492823967e-07,0.283251692959509,1.17066080392921e-06,0.302225914350562,2.74430291214456e-06,0.321906212012288,0.00110536797145709,9.00864112114809,8.34257314925616
0.26877760186701,4.16213643501888e-07,0.276844675871485,1.02090647512478e-06,0.288447553257627,2.49445964290222e-06,0.32492780889059,0.00101114569030771,6.92517751366204,8.87975712880677
0.272510072469084,3.91417032300389e-07,0.286075950632427,1.15246322878568e-06,0.281711045531152,2.59147562567811e-06,0.307924520689712,0.00099482311145198,7.28333103574313,6.32130643045588
0.274390610692598,4.06957107466111e-07,0.285173817645473,1.08956581205576e-06,0.290112022918528,2.77158317711545e-06,0.322514746584452,0.00100929305272202,9.19163519743187,8.0316099688428
0.284472833278302,4.58673964141427e-07,0.297879028725503,1.22443755991856e-06,0.291410251426635,2.91673609368824e-06,0.327157317841698,0.000999993070508525,7.38033697141646,7.05420058804287
